sub_id,from,to,choice,edge,mem_value,triad_value,comm_value,sr0,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,sr9
2,19,10,0,1,0.09090909090909091,0.05,0.047619047619047616,0.0932172813561755,0.08984083742675765,0.0865454883229992,0.08331758441689538,0.08014450889417647,0.07701283376204744,0.07390417145769969,0.07078591674702131,0.06759142329270315,0.06419270767326986
2,19,11,0,1,0.09090909090909091,0.05,0.047619047619047616,0.05204522019297092,0.05115713466494712,0.05004601572682597,0.0487301287297249,0.047234268166711425,0.045591759402097705,0.04384668271992389,0.04205552144002873,0.040285228599546745,0.03858670608458105
2,19,12,0,0,0,0.05,0.047619047619047616,0,0.0019614223689918397,0.003982493774752326,0.006068469725269901,0.008228885546017016,0.010478711672512629,0.012839587115684928,0.015339342554405121,0.018003768730478775,0.020825572612044624
2,19,13,0,0,0,0.05,0.047619047619047616,0,0.005376588278581153,0.010150693920268782,0.014325544713533554,0.017901509839226063,0.020874789248289297,0.0232360544868932,0.024970004655631012,0.0260593650210797,0.026501274779957167
2,19,14,1,1,0.09090909090909091,0.05,0.047619047619047616,0.06296219007465786,0.06067084619931393,0.05831791096969491,0.05590051967209455,0.05341661694258867,0.050865972575884454,0.04825100389723499,0.04557575975899965,0.042835947895736054,0.03997340516089712
2,19,15,0,1,0.09090909090909091,0.05,0.047619047619047616,0.15899401344198202,0.1489769428074661,0.1390041452150455,0.12908901132504524,0.11924704568152787,0.10949781726643398,0.09986714193891746,0.09038768169423524,0.0810943457789216,0.0720128097187941
2,19,16,0,0,0,0.05,0.047619047619047616,0,0.004774572077742402,0.00918279569454082,0.01322946689267013,0.01691701955734125,0.020246438434057074,0.02321872841293133,0.025837051747805838,0.02810781052513438,0.030025256621868633
2,19,17,0,0,0,0.05,0.047619047619047616,0,0.0028252519713768314,0.005764195265703032,0.008841349223872565,0.012081631714245004,0.01551130727240931,0.01916044671622762,0.02306724959005636,0.027280330549665378,0.0318526250309361
2,19,18,0,1,0.09090909090909091,0.05,0.047619047619047616,0.19436035589538098,0.1825904306811886,0.17111153310955163,0.15988604985114466,0.14886946235315698,0.13800811970469704,0.12723697743580561,0.11648061737523953,0.1056727731174993,0.09484841711821149
2,19,20,1,1,0.09090909090909091,0.05,0.047619047619047616,0.031607309088269184,0.033315375166590715,0.035143189610686736,0.03708146609911516,0.03912366098544713,0.04126696480245513,0.04351119446038967,0.04585041785865763,0.04824589565084324,0.050566653924640416
2,19,21,0,0,0,0.05,0.047619047619047616,0,0.007046631651572762,0.014023636153916075,0.020946877386924582,0.027831553113829684,0.03469168659434818,0.04153856134852096,0.04837621505632579,0.05518969954112902,0.06191977734337658
