study,data_source,sub_id,from,to,from_face,to_face,edge,choice,confidence,rt_choice,rt_confidence
randomwalks2,lab,47,7,12,CFD-BM-201-077-N.jpg,CFD-WF-203-229-N.jpg,0,0,3,9886.299999896435,1774.0000002086165
randomwalks2,lab,47,5,8,CFD-WM-230-131-N.jpg,CFD-BF-221-223-N.jpg,0,0,2,5590.199999976903,1231.099999975413
randomwalks2,lab,47,5,6,CFD-BF-221-223-N.jpg,CFD-AF-256-160-N.jpg,0,1,3,3963.100000284612,1750.8999998681247
randomwalks2,lab,47,5,13,CFD-BF-221-223-N.jpg,CFD-AM-201-076-N.jpg,0,0,4,2214.0999999828637,789.7000000812113
randomwalks2,lab,47,9,10,CFD-AF-217-155-N.jpg,CFD-LF-223-064-N.jpg,0,0,1,11094.499999657271,734.3000001274049
randomwalks2,lab,47,9,11,CFD-AF-217-155-N.jpg,CFD-LM-223-175-N.jpg,1,0,2,6396.199999842793,638.8999996706843
randomwalks2,lab,47,1,6,CFD-WF-234-086-N.jpg,CFD-AF-256-160-N.jpg,0,1,2,28230.10000027716,1069.0999999642372
randomwalks2,lab,47,11,13,CFD-LM-223-175-N.jpg,CFD-AM-201-076-N.jpg,1,1,4,7523.000000044704,37.90000034496188
randomwalks2,lab,47,5,10,CFD-LF-223-064-N.jpg,CFD-BF-221-223-N.jpg,0,1,3,9519.299999810755,421.6000000014901
randomwalks2,lab,47,6,13,CFD-AF-256-160-N.jpg,CFD-AM-201-076-N.jpg,0,0,3,5998.200000263751,759.0000000782311
randomwalks2,lab,47,1,13,CFD-WF-234-086-N.jpg,CFD-AM-201-076-N.jpg,0,0,3,3515.3000000864267,869.0000004135072
randomwalks2,lab,48,9,11,CFD-AF-246-242-N.jpg,CFD-AM-250-149-N.jpg,1,1,4,3386.999999638647,854.9999999813735
randomwalks2,lab,48,1,11,CFD-WF-230-158-N.jpg,CFD-AM-250-149-N.jpg,0,0,4,4122.400000225753,1656.599999871105
randomwalks2,lab,48,4,12,CFD-AM-234-355-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,5731.900000013411,503.0999998562038
randomwalks2,lab,48,5,6,CFD-BM-204-003-N.jpg,CFD-BM-229-209-N.jpg,0,1,4,2833.800000138581,334.90000013262033
randomwalks2,lab,48,8,12,CFD-BF-226-119-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,6724.300000350922,1024.6999999508262
randomwalks2,lab,48,4,9,CFD-AM-234-355-N.jpg,CFD-AF-246-242-N.jpg,0,0,4,5093.299999833107,1214.9999998509884
randomwalks2,lab,48,5,12,CFD-BM-204-003-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,3672.900000121445,303.0999996699393
randomwalks2,lab,48,2,4,CFD-LM-212-143-N.jpg,CFD-AM-234-355-N.jpg,1,1,4,3626.3000001199543,368.5000003315509
randomwalks2,lab,48,7,9,CFD-AF-246-242-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,4662.000000011176,1030.9999999590218
randomwalks2,lab,48,2,10,CFD-LM-212-143-N.jpg,CFD-WM-237-052-N.jpg,0,0,3,7105.599999893457,2679.89999987185
randomwalks2,lab,48,1,12,CFD-WF-230-158-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,6554.20000012964,880.7000000961125
randomwalks2,lab,48,4,13,CFD-AM-234-355-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,3706.99999993667,694.9999998323619
randomwalks2,lab,48,5,7,CFD-BM-204-003-N.jpg,CFD-LF-244-096-N.jpg,1,1,4,4444.300000090152,832.5000000186265
randomwalks2,lab,48,10,11,CFD-WM-237-052-N.jpg,CFD-AM-250-149-N.jpg,0,0,4,6073.899999726564,711.0000001266599
randomwalks2,lab,48,9,13,CFD-AF-246-242-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,3614.0000000596046,566.8999999761581
randomwalks2,lab,48,3,6,CFD-WM-200-034-N.jpg,CFD-BM-229-209-N.jpg,0,0,3,3183.3000001497567,624.7999998740852
randomwalks2,lab,48,3,13,CFD-WM-200-034-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,3656.900000292808,750.9999996982515
randomwalks2,lab,48,4,7,CFD-AM-234-355-N.jpg,CFD-LF-244-096-N.jpg,0,1,4,3986.399999819696,552.3000000976026
randomwalks2,lab,48,2,6,CFD-LM-212-143-N.jpg,CFD-BM-229-209-N.jpg,0,0,4,3186.100000049919,2766.9999999925494
randomwalks2,lab,48,6,11,CFD-BM-229-209-N.jpg,CFD-AM-250-149-N.jpg,0,0,4,5742.099999915808,1766.9000001624229
randomwalks2,lab,48,1,8,CFD-WF-230-158-N.jpg,CFD-BF-226-119-N.jpg,1,1,3,4810.199999716133,1448.4999999403954
randomwalks2,lab,48,1,9,CFD-WF-230-158-N.jpg,CFD-AF-246-242-N.jpg,0,0,4,2911.399999633431,1862.900000065565
randomwalks2,lab,48,2,12,CFD-LM-212-143-N.jpg,CFD-AF-247-278-N.jpg,0,0,3,6390.300000086427,4096.299999859184
randomwalks2,lab,48,5,13,CFD-BM-204-003-N.jpg,CFD-BF-235-168-N.jpg,0,1,3,7489.999999757856,1071.500000078231
randomwalks2,lab,48,3,9,CFD-WM-200-034-N.jpg,CFD-AF-246-242-N.jpg,0,0,4,2172.3000002093613,2678.7999998778105
randomwalks2,lab,48,1,13,CFD-WF-230-158-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,1955.3000000305472,615.4000000096858
randomwalks2,lab,48,6,13,CFD-BM-229-209-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,1873.300000093877,487.2999996878207
randomwalks2,lab,48,1,6,CFD-WF-230-158-N.jpg,CFD-BM-229-209-N.jpg,0,0,4,1988.200000021607,406.700000166893
randomwalks2,lab,48,1,5,CFD-WF-230-158-N.jpg,CFD-BM-204-003-N.jpg,0,0,4,1570.1999999582767,791.6999999433756
randomwalks2,lab,48,6,8,CFD-BF-226-119-N.jpg,CFD-BM-229-209-N.jpg,0,0,4,2375.1999996602535,423.099999781698
randomwalks2,lab,48,6,10,CFD-WM-237-052-N.jpg,CFD-BM-229-209-N.jpg,0,0,4,2145.5999999307096,1119.100000243634
randomwalks2,lab,48,11,12,CFD-AM-250-149-N.jpg,CFD-AF-247-278-N.jpg,1,1,4,4712.100000120699,671.0999999195337
randomwalks2,lab,48,7,10,CFD-WM-237-052-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,2209.1000000946224,679.3999997898936
randomwalks2,lab,48,1,3,CFD-WF-230-158-N.jpg,CFD-WM-200-034-N.jpg,0,0,4,8781.299999915063,2544.0000002272427
randomwalks2,lab,48,1,4,CFD-WF-230-158-N.jpg,CFD-AM-234-355-N.jpg,0,0,4,2398.1000003404915,550.9999999776483
randomwalks2,lab,48,3,4,CFD-WM-200-034-N.jpg,CFD-AM-234-355-N.jpg,1,1,4,3439.799999818206,447.4999997764826
randomwalks2,lab,48,11,13,CFD-AM-250-149-N.jpg,CFD-BF-235-168-N.jpg,1,1,4,1984.10000000149,310.99999975413084
randomwalks2,lab,48,9,10,CFD-AF-246-242-N.jpg,CFD-WM-237-052-N.jpg,0,1,2,16097.500000149012,4270.200000144541
randomwalks2,lab,48,5,11,CFD-BM-204-003-N.jpg,CFD-AM-250-149-N.jpg,0,0,4,8308.399999979883,1510.9000001102686
randomwalks2,lab,48,6,9,CFD-AF-246-242-N.jpg,CFD-BM-229-209-N.jpg,0,0,3,4470.699999947101,1118.8999996520581
randomwalks2,lab,48,3,11,CFD-WM-200-034-N.jpg,CFD-AM-250-149-N.jpg,0,0,3,5543.200000189245,1095.2000003308058
randomwalks2,lab,48,5,9,CFD-AF-246-242-N.jpg,CFD-BM-204-003-N.jpg,0,0,3,5665.2999999932945,846.5999998152256
randomwalks2,lab,48,7,12,CFD-AF-247-278-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,3412.2999999672174,302.7999997138977
randomwalks2,lab,48,12,13,CFD-AF-247-278-N.jpg,CFD-BF-235-168-N.jpg,1,1,4,7959.299999754876,382.60000012815
randomwalks2,lab,48,3,5,CFD-WM-200-034-N.jpg,CFD-BM-204-003-N.jpg,1,1,3,2487.300000153482,1223.0999995954337
randomwalks2,lab,48,4,10,CFD-AM-234-355-N.jpg,CFD-WM-237-052-N.jpg,0,0,3,6095.100000035018,2055.3999999538064
randomwalks2,lab,48,1,7,CFD-WF-230-158-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,2347.3999998532236,1102.7999999932945
randomwalks2,lab,48,3,12,CFD-WM-200-034-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,3793.899999931454,270.0999998487532
randomwalks2,lab,48,8,11,CFD-BF-226-119-N.jpg,CFD-AM-250-149-N.jpg,0,0,4,2440.399999730289,422.8999996557832
randomwalks2,lab,48,2,11,CFD-LM-212-143-N.jpg,CFD-AM-250-149-N.jpg,0,0,3,3601.400000043214,887.0000001043081
randomwalks2,lab,48,1,2,CFD-WF-230-158-N.jpg,CFD-LM-212-143-N.jpg,1,1,4,3247.3999997600913,679.2000001296401
randomwalks2,lab,48,8,13,CFD-BF-226-119-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,3395.899999886751,3543.0999998934567
randomwalks2,lab,48,4,11,CFD-AM-234-355-N.jpg,CFD-AM-250-149-N.jpg,0,0,4,2586.00000012666,406.8999998271466
randomwalks2,lab,48,2,3,CFD-LM-212-143-N.jpg,CFD-WM-200-034-N.jpg,1,1,4,7760.400000028312,453.99999991059303
randomwalks2,lab,48,4,5,CFD-AM-234-355-N.jpg,CFD-BM-204-003-N.jpg,1,1,4,1769.1999999806285,294.9999999254942
randomwalks2,lab,48,3,7,CFD-WM-200-034-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,6210.299999918789,726.5999997034669
randomwalks2,lab,48,6,7,CFD-BM-229-209-N.jpg,CFD-LF-244-096-N.jpg,1,1,4,2223.9000000990927,319.0999999642372
randomwalks2,lab,48,7,11,CFD-AM-250-149-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,5172.399999573827,558.699999935925
randomwalks2,lab,48,8,9,CFD-BF-226-119-N.jpg,CFD-AF-246-242-N.jpg,1,1,4,3008.400000166148,518.8000001944602
randomwalks2,lab,48,2,8,CFD-LM-212-143-N.jpg,CFD-BF-226-119-N.jpg,0,0,2,9677.699999883773,1254.1000000201166
randomwalks2,lab,48,7,13,CFD-LF-244-096-N.jpg,CFD-BF-235-168-N.jpg,0,0,4,2812.299999874085,1526.999999769032
randomwalks2,lab,48,5,8,CFD-BF-226-119-N.jpg,CFD-BM-204-003-N.jpg,0,0,4,3394.1999999806285,365.9999999217689
randomwalks2,lab,48,3,8,CFD-BF-226-119-N.jpg,CFD-WM-200-034-N.jpg,0,0,4,3344.899999909103,415.10000033304095
randomwalks2,lab,48,3,10,CFD-WM-200-034-N.jpg,CFD-WM-237-052-N.jpg,0,0,4,6235.600000247359,558.1999998539686
randomwalks2,lab,48,5,10,CFD-WM-237-052-N.jpg,CFD-BM-204-003-N.jpg,0,0,4,5667.700000107288,1559.2000000178814
randomwalks2,lab,48,7,8,CFD-BF-226-119-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,8277.499999850988,398.79999961704016
randomwalks2,lab,48,2,9,CFD-LM-212-143-N.jpg,CFD-AF-246-242-N.jpg,0,0,3,4106.699999887496,1143.099999986589
randomwalks2,lab,48,2,13,CFD-LM-212-143-N.jpg,CFD-BF-235-168-N.jpg,0,0,3,6324.400000274181,405.799999833107
randomwalks2,lab,48,2,5,CFD-LM-212-143-N.jpg,CFD-BM-204-003-N.jpg,0,0,4,3336.099999956786,1087.1000001206994
randomwalks2,lab,48,10,13,CFD-WM-237-052-N.jpg,CFD-BF-235-168-N.jpg,0,0,3,7571.299999952316,1661.6000002250075
randomwalks2,lab,48,2,7,CFD-LM-212-143-N.jpg,CFD-LF-244-096-N.jpg,0,0,4,6405.999999959022,725.6999998353422
randomwalks2,lab,48,4,6,CFD-AM-234-355-N.jpg,CFD-BM-229-209-N.jpg,1,1,4,2463.2999999448657,470.7999997772277
randomwalks2,lab,48,4,8,CFD-BF-226-119-N.jpg,CFD-AM-234-355-N.jpg,0,0,4,8988.499999977648,854.0000002831221
randomwalks2,lab,48,9,12,CFD-AF-246-242-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,6246.099999640137,646.900000050664
randomwalks2,lab,48,6,12,CFD-BM-229-209-N.jpg,CFD-AF-247-278-N.jpg,0,0,4,1603.200000245124,382.8000002540648
randomwalks2,lab,48,10,12,CFD-WM-237-052-N.jpg,CFD-AF-247-278-N.jpg,1,0,1,7939.000000245869,13397.599999792874
randomwalks2,lab,48,1,10,CFD-WF-230-158-N.jpg,CFD-WM-237-052-N.jpg,0,0,3,19864.09999988973,862.8000002354383
randomwalks2,lab,48,8,10,CFD-BF-226-119-N.jpg,CFD-WM-237-052-N.jpg,1,1,4,4696.500000078231,550.8999996818602
randomwalks2,lab,49,4,11,CFD-BF-247-179-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,8815.799999982119,1160.9000000171363
randomwalks2,lab,49,8,10,CFD-LF-219-223-N.jpg,CFD-WM-238-020-N.jpg,1,1,4,2976.9000001251698,935.3000000119208
randomwalks2,lab,49,2,11,CFD-WF-235-121-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,3274.2999996989965,656.700000166893
randomwalks2,lab,49,6,12,CFD-WF-236-107-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,4302.299999631941,670.7999999634922
randomwalks2,lab,49,4,13,CFD-BF-247-179-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,2382.3000001721084,400.4999999888242
randomwalks2,lab,49,1,2,CFD-AF-201-060-N.jpg,CFD-WF-235-121-N.jpg,1,1,4,2737.300000153482,583.0999999307096
randomwalks2,lab,49,7,13,CFD-LM-239-075-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,2223.4000000171363,366.79999995976686
randomwalks2,lab,49,2,10,CFD-WF-235-121-N.jpg,CFD-WM-238-020-N.jpg,0,0,1,2523.599999956786,311.0000002197921
randomwalks2,lab,49,6,7,CFD-WF-236-107-N.jpg,CFD-LM-239-075-N.jpg,1,1,4,1929.2999999597669,438.9999997802079
randomwalks2,lab,49,6,9,CFD-BM-247-240-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,2769.1999999806285,512.3000000603497
randomwalks2,lab,49,12,13,CFD-LM-208-110-N.jpg,CFD-BF-207-004-N.jpg,1,1,4,2530.5000003427267,382.8000002540648
randomwalks2,lab,49,6,13,CFD-WF-236-107-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,2678.400000091642,311.19999988004565
randomwalks2,lab,49,1,9,CFD-AF-201-060-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,2269.1999999806285,286.79999988526106
randomwalks2,lab,49,1,7,CFD-AF-201-060-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,2101.1999999172986,255.2000000141561
randomwalks2,lab,49,1,12,CFD-AF-201-060-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,1394.3000002764163,270.99999971687794
randomwalks2,lab,49,4,10,CFD-BF-247-179-N.jpg,CFD-WM-238-020-N.jpg,0,0,1,2580.599999986589,272.2000000067055
randomwalks2,lab,49,2,7,CFD-WF-235-121-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,3226.600000169128,294.90000009536743
randomwalks2,lab,49,1,3,CFD-AF-201-060-N.jpg,CFD-AM-221-184-N.jpg,0,0,1,2312.5999998301268,262.9999998025596
randomwalks2,lab,49,1,10,CFD-AF-201-060-N.jpg,CFD-WM-238-020-N.jpg,0,0,1,1965.7000000588596,279.1000003926456
randomwalks2,lab,49,10,11,CFD-WM-238-020-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,2912.4000002630055,262.9999998025596
randomwalks2,lab,49,5,10,CFD-WM-238-020-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,1513.6999995447695,262.7999996766448
randomwalks2,lab,49,3,10,CFD-AM-221-184-N.jpg,CFD-WM-238-020-N.jpg,0,0,1,1499.4999999180436,246.99999997392297
randomwalks2,lab,49,7,9,CFD-BM-247-240-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,2470.9000000730157,262.9999998025596
randomwalks2,lab,49,3,6,CFD-AM-221-184-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,2749.400000087917,232.19999996945265
randomwalks2,lab,49,8,12,CFD-LF-219-223-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,3347.400000318885,238.99999959394336
randomwalks2,lab,49,2,12,CFD-WF-235-121-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,1563.300000037998,238.8999997638166
randomwalks2,lab,49,5,13,CFD-WM-208-068-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,2399.699999950826,223.90000009909272
randomwalks2,lab,49,10,12,CFD-WM-238-020-N.jpg,CFD-LM-208-110-N.jpg,1,1,4,1817.4000000581143,319.0999999642372
randomwalks2,lab,49,7,11,CFD-BM-235-226-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,2511.3999997265637,246.9000001437962
randomwalks2,lab,49,6,8,CFD-LF-219-223-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,2575.399999972433,247.3999997600913
randomwalks2,lab,49,3,9,CFD-AM-221-184-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,2255.200000014156,230.90000031515956
randomwalks2,lab,49,2,5,CFD-WF-235-121-N.jpg,CFD-WM-208-068-N.jpg,0,1,4,2715.400000102818,319.00000013411045
randomwalks2,lab,49,5,9,CFD-BM-247-240-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,1425.400000065565,223.10000006109476
randomwalks2,lab,49,11,12,CFD-BM-235-226-N.jpg,CFD-LM-208-110-N.jpg,1,1,4,2239.199999719858,335.10000025853515
randomwalks2,lab,49,9,11,CFD-BM-247-240-N.jpg,CFD-BM-235-226-N.jpg,1,1,4,1173.2999999076128,255.09999971836805
randomwalks2,lab,49,4,9,CFD-BF-247-179-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,1557.299999985844,238.8999997638166
randomwalks2,lab,49,5,7,CFD-WM-208-068-N.jpg,CFD-LM-239-075-N.jpg,1,1,4,2368.799999821931,302.90000000968575
randomwalks2,lab,49,1,8,CFD-AF-201-060-N.jpg,CFD-LF-219-223-N.jpg,1,1,4,1437.2999998740852,239.1000003553927
randomwalks2,lab,49,9,12,CFD-BM-247-240-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,1931.4000001177192,519.1999999806285
randomwalks2,lab,49,2,8,CFD-WF-235-121-N.jpg,CFD-LF-219-223-N.jpg,0,1,3,1604.2999997735023,8862.100000027567
randomwalks2,lab,49,8,9,CFD-LF-219-223-N.jpg,CFD-BM-247-240-N.jpg,1,1,4,3890.9999998286366,247.10000026971105
randomwalks2,lab,49,5,6,CFD-WM-208-068-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,5557.399999815971,230.90000031515956
randomwalks2,lab,49,1,11,CFD-AF-201-060-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,1518.3999999426303,239.00000005960464
randomwalks2,lab,49,1,4,CFD-AF-201-060-N.jpg,CFD-BF-247-179-N.jpg,0,0,1,1542.2999998554587,214.8999995552003
randomwalks2,lab,49,3,13,CFD-AM-221-184-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,1699.1000003181398,223.10000006109476
randomwalks2,lab,49,3,4,CFD-AM-221-184-N.jpg,CFD-BF-247-179-N.jpg,1,1,3,5410.39999993518,246.9000001437962
randomwalks2,lab,49,11,13,CFD-BM-235-226-N.jpg,CFD-BF-207-004-N.jpg,1,1,4,3748.2000002637506,278.79999997094274
randomwalks2,lab,49,2,6,CFD-WF-235-121-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,1812.4000001698732,246.9000001437962
randomwalks2,lab,49,3,12,CFD-AM-221-184-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,1595.3999999910593,214.5000002346933
randomwalks2,lab,49,1,13,CFD-AF-201-060-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,4779.300000052899,262.89999997243285
randomwalks2,lab,49,2,13,CFD-WF-235-121-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,1548.9000002853572,215.10000014677644
randomwalks2,lab,49,3,11,CFD-AM-221-184-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,2200.1000000163913,215.10000014677644
randomwalks2,lab,49,1,5,CFD-AF-201-060-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,1842.1000000089407,215.00000031664968
randomwalks2,lab,49,4,6,CFD-BF-247-179-N.jpg,CFD-WF-236-107-N.jpg,1,1,4,1619.799999985844,287.29999996721745
randomwalks2,lab,49,7,8,CFD-LF-219-223-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,2809.0999997220933,206.79999981075525
randomwalks2,lab,49,9,10,CFD-BM-247-240-N.jpg,CFD-WM-238-020-N.jpg,0,0,1,5193.2000000961125,230.90000031515956
randomwalks2,lab,49,6,10,CFD-WM-238-020-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,1717.499999795109,205.89999994263053
randomwalks2,lab,49,5,12,CFD-WM-208-068-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,2090.29999980703,214.9999998509884
randomwalks2,lab,49,4,8,CFD-LF-219-223-N.jpg,CFD-BF-247-179-N.jpg,0,0,1,2326.4000001363456,222.89999993517995
randomwalks2,lab,49,7,10,CFD-WM-238-020-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,1621.300000231713,215.00000031664968
randomwalks2,lab,49,8,13,CFD-LF-219-223-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,1915.2999999932945,230.89999984949827
randomwalks2,lab,49,7,12,CFD-LM-208-110-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,1391.600000206381,222.9999997653067
randomwalks2,lab,49,3,7,CFD-AM-221-184-N.jpg,CFD-LM-239-075-N.jpg,0,1,3,2679.400000255555,198.10000015422705
randomwalks2,lab,49,6,11,CFD-WF-236-107-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,1887.200000230223,246.79999984800816
randomwalks2,lab,49,1,6,CFD-AF-201-060-N.jpg,CFD-WF-236-107-N.jpg,0,0,1,2905.5000003427267,214.90000002086165
randomwalks2,lab,49,5,8,CFD-LF-219-223-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,1460.200000088662,239.0999998897314
randomwalks2,lab,49,8,11,CFD-LF-219-223-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,2369.2000000737607,230.70000018924475
randomwalks2,lab,49,5,11,CFD-WM-208-068-N.jpg,CFD-BM-235-226-N.jpg,0,0,1,1621.8000003136694,223.10000006109476
randomwalks2,lab,49,9,13,CFD-BM-247-240-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,2686.699999962002,327.0000000484288
randomwalks2,lab,49,2,3,CFD-WF-235-121-N.jpg,CFD-AM-221-184-N.jpg,1,1,4,1243.4000000357628,214.9999998509884
randomwalks2,lab,49,4,5,CFD-BF-247-179-N.jpg,CFD-WM-208-068-N.jpg,1,1,4,1963.200000114739,207.00000040233135
randomwalks2,lab,49,3,5,CFD-AM-221-184-N.jpg,CFD-WM-208-068-N.jpg,1,1,4,1684.2999998480082,166.99999989941716
randomwalks2,lab,49,2,4,CFD-WF-235-121-N.jpg,CFD-BF-247-179-N.jpg,1,1,4,3518.900000024587,205.19999973475933
randomwalks2,lab,49,3,8,CFD-LF-219-223-N.jpg,CFD-AM-221-184-N.jpg,0,0,1,2727.2000000812113,230.90000031515956
randomwalks2,lab,49,10,13,CFD-WM-238-020-N.jpg,CFD-BF-207-004-N.jpg,0,0,1,2970.3000001609325,215.00000031664968
randomwalks2,lab,49,4,7,CFD-BF-247-179-N.jpg,CFD-LM-239-075-N.jpg,0,0,1,2985.499999951571,189.19999990612268
randomwalks2,lab,49,4,12,CFD-BF-247-179-N.jpg,CFD-LM-208-110-N.jpg,0,0,1,1389.2000000923872,215.10000014677644
randomwalks2,lab,49,2,9,CFD-WF-235-121-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,2654.199999757111,214.9999998509884
randomwalks2,lab,50,9,13,CFD-LM-231-214-N.jpg,CFD-AM-234-355-N.jpg,0,0,2,4645.099999848753,3607.1999999694526
randomwalks2,lab,50,1,5,CFD-WF-211-001-N.jpg,CFD-LF-201-035-N.jpg,0,1,3,2293.900000397116,1158.9999999850988
randomwalks2,lab,50,6,8,CFD-AF-211-066-N.jpg,CFD-LF-252-172-N.jpg,0,0,3,2822.400000412017,2023.0999998748305
randomwalks2,lab,50,8,12,CFD-AF-211-066-N.jpg,CFD-BM-235-226-N.jpg,0,1,4,3039.900000207126,806.8999997340143
randomwalks2,lab,50,10,13,CFD-WM-247-084-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,5023.199999704957,672.4000000394881
randomwalks2,lab,50,11,13,CFD-AF-228-173-N.jpg,CFD-AM-234-355-N.jpg,1,1,4,2532.399999909103,391.3000002503395
randomwalks2,lab,50,8,9,CFD-AF-211-066-N.jpg,CFD-LM-231-214-N.jpg,1,1,3,4145.19999967888,310.8999999240041
randomwalks2,lab,50,4,9,CFD-WM-238-020-N.jpg,CFD-LM-231-214-N.jpg,0,0,3,3617.599999997765,1447.300000116229
randomwalks2,lab,50,6,13,CFD-LF-252-172-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,2973.800000268966,640.6000000424683
randomwalks2,lab,50,6,9,CFD-LM-231-214-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,2927.39999992773,479.09999964758754
randomwalks2,lab,50,8,13,CFD-AF-211-066-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,4451.700000092387,4959.199999924749
randomwalks2,lab,50,6,10,CFD-WM-247-084-N.jpg,CFD-LF-252-172-N.jpg,0,0,4,3050.2000004053116,728.3000000752509
randomwalks2,lab,50,2,8,CFD-WF-236-107-N.jpg,CFD-AF-211-066-N.jpg,0,0,4,1800.5999997258186,926.9000003114344
randomwalks2,lab,50,2,4,CFD-WF-236-107-N.jpg,CFD-WM-238-020-N.jpg,1,1,4,2446.500000078231,479.1999999433756
randomwalks2,lab,50,8,11,CFD-AF-211-066-N.jpg,CFD-AF-228-173-N.jpg,0,1,4,3979.4000000692904,551.1000002734363
randomwalks2,lab,50,3,6,CFD-BF-217-189-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,4288.699999917299,840.1000001467764
randomwalks2,lab,50,7,8,CFD-AF-211-066-N.jpg,CFD-AM-202-079-N.jpg,0,0,4,3276.199999731034,910.9000000171364
randomwalks2,lab,50,1,10,CFD-WF-211-001-N.jpg,CFD-WM-247-084-N.jpg,0,1,4,3743.199999909848,576.2999998405576
randomwalks2,lab,50,2,3,CFD-WF-236-107-N.jpg,CFD-BF-217-189-N.jpg,1,1,4,3919.7999997995794,663.0000001750886
randomwalks2,lab,50,1,12,CFD-WF-211-001-N.jpg,CFD-BM-235-226-N.jpg,0,1,2,6613.599999807775,648.0999998748302
randomwalks2,lab,50,5,6,CFD-LF-201-035-N.jpg,CFD-LF-252-172-N.jpg,0,1,2,3941.200000233948,1151.0999999009073
randomwalks2,lab,50,11,12,CFD-AF-228-173-N.jpg,CFD-BM-235-226-N.jpg,1,1,4,1747.2999999299643,328.00000021234155
randomwalks2,lab,50,8,10,CFD-AF-211-066-N.jpg,CFD-WM-247-084-N.jpg,1,1,4,2505.9000002220273,918.6999998055398
randomwalks2,lab,50,3,4,CFD-BF-217-189-N.jpg,CFD-WM-238-020-N.jpg,1,1,4,2251.3000001199543,398.99999974295497
randomwalks2,lab,50,1,3,CFD-WF-211-001-N.jpg,CFD-BF-217-189-N.jpg,0,1,4,3706.099999602884,527.5000003166497
