sub_id,from,to,response,rt
27,10,13,5,7055
27,10,6,4,5675
27,3,13,4,2603
27,1,9,4,2805
27,8,1,10,5038
27,4,1,3,2741
27,6,4,10,9039
27,11,2,4,9672
27,3,10,4,4187
27,12,3,3,3387
27,6,1,4,4537
27,8,4,7,6539
27,1,11,4,3472
27,4,12,3,3572
27,3,9,4,3504
27,5,3,3,4204
27,12,1,2,3704
27,12,7,5,2324
27,13,3,4,4036
27,13,11,10,3705
27,1,5,4,3837
27,5,1,3,2338
27,10,7,5,2940
27,12,9,7,3970
27,11,12,10,2956
27,5,8,4,3037
27,4,7,10,2640
27,7,10,4,2471
27,11,5,3,2892
27,12,6,4,3623
27,6,13,4,2570
27,6,3,4,2376
27,2,9,4,7455
27,9,7,6,2704
27,11,8,10,6672
27,12,2,4,3658
27,11,6,4,5454
27,13,4,4,3692
27,12,10,4,2554
27,6,11,4,4721
27,8,9,10,3788
27,8,11,10,3120
27,5,12,4,8155
27,1,10,4,5570
27,11,13,10,2937
27,9,2,4,8005
27,10,8,5,3104
27,3,8,5,5238
27,5,7,7,5290
27,7,2,6,7420
27,5,9,6,2437
27,2,11,4,3228
27,8,10,10,3157
27,9,13,4,3739
27,3,12,3,3375
27,10,2,4,7637
27,4,8,6,4537
27,9,5,6,6521
27,6,2,4,3620
27,2,7,5,3419
27,9,6,4,3937
27,11,3,4,4555
27,7,5,7,3652
27,3,6,8,3654
27,8,7,4,5422
27,5,2,6,6070
27,9,8,10,4220
27,3,1,4,3674
27,10,5,4,2420
27,11,9,10,3393
27,5,11,4,6186
27,10,1,4,5990
27,7,6,10,3592
27,6,9,4,2437
27,8,13,10,2671
27,3,7,6,2638
27,7,13,4,4355
27,2,4,10,4736
27,13,2,5,6521
27,10,11,4,4104
27,2,6,6,6374
27,1,6,6,5454
27,2,8,5,5736
27,2,10,5,3921
27,2,5,4,5273
27,9,10,4,7203
27,1,3,6,3371
27,6,5,4,3837
27,13,8,10,6107
27,4,6,10,3073
27,13,5,4,4687
27,13,12,10,2623
27,2,13,4,2553
27,7,9,6,3321
27,9,11,10,2471
28,3,2,10,9687
28,9,11,6,19610
28,6,12,2,18455
28,6,8,2,11188
28,10,7,0,8771
28,9,3,0,11625
28,13,3,1,11104
28,4,8,3,18438
28,11,8,1,11405
28,13,11,10,5804
28,7,13,2,32438
28,11,5,0,9872
28,8,12,0,19525
28,4,10,0,20108
28,11,2,0,10225
28,11,6,0,3971
28,4,11,0,12703
28,2,10,0,20906
28,10,1,2,3342
28,10,12,10,11655
28,13,9,1,8385
28,8,7,0,12105
28,4,3,10,13622
28,2,5,1,18686
28,7,10,0,2805
28,7,3,0,15042
28,5,8,2,5771
28,7,8,0,27490
28,9,6,1,4706
28,5,7,10,14458
28,13,10,2,15242
28,9,13,2,3336
28,6,9,2,4839
28,3,5,10,4439
28,12,7,0,6090
28,10,9,0,4738
28,1,11,0,3207
28,3,6,0,15571
28,5,11,0,13923
28,8,5,0,5203
28,7,11,0,4388
28,2,4,1,5072
28,12,5,0,3187
28,5,2,0,4109
28,8,2,1,9221
28,3,1,0,9172
28,10,3,0,4704
28,5,3,10,10738
28,4,12,0,2888
28,2,6,0,7754
28,12,2,1,4321
28,8,1,1,3604
28,13,12,10,23989
28,5,10,0,19589
28,1,6,0,2937
28,12,3,0,25488
28,5,6,1,3503
28,3,12,0,6856
28,2,7,0,3738
28,8,11,0,2675
28,1,2,10,18827
28,5,9,0,16088
28,5,4,10,11254
28,12,11,0,4106
28,11,13,10,12740
28,9,4,0,27772
28,6,7,1,3522
28,4,6,10,6405
28,3,9,10,7723
28,8,3,0,18005
28,9,7,0,14856
28,1,4,0,8656
28,7,9,1,36872
28,1,13,0,20605
28,10,11,0,13121
28,7,1,1,3092
28,9,5,1,15574
28,9,12,1,4823
28,5,1,1,3942
28,6,4,10,10906
28,13,5,0,3938
28,13,8,1,4221
28,7,2,0,3104
28,2,9,0,2421
28,12,9,0,3822
28,3,13,0,4625
28,2,8,0,10422
28,1,3,0,3023
28,3,7,0,10377
28,5,13,0,3537
28,9,8,1,2621
28,10,8,1,2739
28,1,8,1,11088
28,8,13,1,9673
28,4,2,10,4791
28,2,12,0,2238
28,8,4,0,10739
28,10,5,0,4171
28,12,10,10,7391
28,13,1,1,2937
28,3,8,0,5175
28,2,13,1,4538
28,13,7,1,2609
28,8,9,8,11922
28,2,11,1,2975
28,7,6,9,12456
28,11,3,0,3271
28,9,1,0,14038
28,3,10,1,2920
28,7,4,1,7305
28,1,9,1,11555
28,4,9,1,10855
28,13,6,0,2992
28,6,5,0,3188
28,8,10,10,8572
28,9,2,1,2654
28,6,13,0,4292
28,12,8,1,3237
28,6,2,0,9355
28,2,3,10,10642
28,11,7,0,12720
28,11,1,0,2621
28,11,12,10,4190
28,4,1,2,3791
28,1,12,1,3954
28,1,5,1,3043
28,3,11,0,2455
28,10,4,1,3289
28,7,12,1,3358
28,1,7,1,2653
28,11,10,0,3474
28,10,6,1,3891
28,6,3,0,5322
28,6,10,0,9655
28,4,7,1,5142
28,2,1,0,3105
28,6,1,2,2791
28,5,12,0,3358
28,12,4,0,3787
28,11,4,0,4157
28,8,6,2,3355
28,9,10,0,2791
28,4,5,1,14588
28,13,4,1,2588
28,4,13,1,2340
28,12,6,1,2425
28,6,11,1,6020
28,13,2,1,2638
28,10,13,1,3236
28,11,9,1,3921
28,1,10,0,2673
28,7,5,0,2954
28,12,1,0,2770
28,12,13,10,2525
28,10,2,0,2491
28,3,4,10,8571
29,12,3,0,11416
29,4,3,10,3838
29,1,3,0,5672
29,8,9,10,3755
29,2,13,3,7071
29,2,7,0,3038
29,9,11,10,3255
29,9,12,0,3704
29,1,10,0,6203
29,13,9,0,2572
29,7,12,0,2990
29,9,6,0,5472
29,3,5,10,4387
29,12,5,0,3838
29,8,11,0,5840
29,3,13,0,4654
29,8,5,0,4122
29,4,7,0,2589
29,6,4,10,3437
29,5,7,10,3242
29,4,5,5,4988
29,9,7,0,2054
29,1,4,10,3522
29,8,12,3,6739
29,10,6,3,6888
29,12,4,0,2726
29,12,9,0,3087
29,6,8,3,3504
29,7,10,0,7371
29,7,5,10,2621
29,4,1,10,2740
29,7,2,0,2505
29,5,3,10,2487
29,3,6,0,3322
29,3,8,0,2821
29,2,3,10,3259
29,12,10,10,4055
29,1,2,5,4158
29,7,1,0,2256
29,6,13,3,2838
29,2,1,10,4671
29,1,11,10,3572
29,10,4,0,2738
29,8,4,3,3588
29,4,2,10,2559
29,3,4,10,2440
29,4,6,0,2720
29,13,11,10,2904
29,6,9,0,3038
29,9,3,0,2854
29,2,5,2,6220
29,1,9,0,2684
29,6,7,0,4888
29,13,3,0,2585
29,10,13,2,4288
29,10,1,2,2521
29,2,12,0,2858
29,2,9,0,3573
29,4,13,10,3255
29,10,7,0,2821
29,13,5,0,3770
29,2,11,0,3171
29,11,13,10,2487
29,12,2,0,2725
29,10,2,0,2205
29,11,2,0,4226
29,1,7,0,2572
29,5,11,0,4104
29,7,4,0,2389
29,8,3,0,2658
29,8,7,0,8521
29,2,10,0,2605
29,8,6,0,5689
29,10,5,0,4055
29,5,8,0,5541
29,11,3,0,4609
29,7,8,0,5339
29,9,4,0,2376
29,11,9,10,2687
29,3,2,10,2553
29,1,5,0,4839
29,4,12,0,2937
29,5,1,0,3776
29,12,1,5,8022
29,9,2,0,3239
29,13,8,2,4121
29,4,11,0,2704
29,10,8,6,5871
29,11,1,0,2471
29,1,8,0,2871
29,1,12,5,5805
29,12,6,0,2771
29,8,1,2,5305
29,1,13,0,4487
29,4,10,0,2354
29,5,2,0,2325
29,11,10,5,3258
29,7,13,0,2521
29,11,6,1,5755
29,5,10,0,3104
29,11,5,0,3254
29,6,3,0,3805
29,2,4,10,2820
29,9,13,0,2120
29,3,9,0,5037
29,7,11,0,3004
29,11,12,5,7604
29,7,9,0,2470
29,10,9,0,2938
29,6,10,0,3674
29,10,11,5,2837
29,3,7,0,2338
29,6,12,0,3455
29,11,4,0,3973
29,11,7,0,2207
29,8,2,0,3205
29,7,6,0,2603
29,5,4,0,4405
29,10,12,1,12623
29,8,13,0,3055
29,6,5,0,8238
29,13,4,10,3220
29,3,1,0,2688
29,5,12,0,3371
29,4,9,0,3443
29,3,11,0,2292
29,12,7,0,2858
29,11,8,3,4005
29,7,3,0,2440
29,6,11,5,3770
29,6,2,0,3454
29,5,6,0,2505
29,5,13,0,3272
29,6,1,0,2273
29,9,5,0,3421
29,13,2,0,5772
29,13,12,0,2540
29,12,11,5,2688
29,13,10,0,7720
29,4,8,0,2358
29,9,1,0,2138
29,12,13,3,6939
29,3,12,0,2289
29,13,7,0,2289
29,13,6,0,4322
29,9,8,10,2504
29,2,8,0,2556
29,12,8,0,2338
29,3,10,0,2454
29,2,6,0,2387
29,10,3,0,3771
29,13,1,0,3543
29,8,10,0,2158
29,1,6,0,3420
29,9,10,0,2505
29,5,9,0,5688
30,13,2,2,3219
30,3,12,2,4587
30,5,13,1,2571
30,10,9,1,5854
30,13,4,6,4687
30,4,10,1,3153
30,2,1,7,4521
30,10,12,10,3156
30,4,7,1,5174
30,11,8,0,3454
30,9,10,1,2755
30,10,7,1,3105
30,1,9,0,3037
30,8,5,1,2504
30,12,11,7,9421
30,4,9,1,2754
30,2,12,8,3256
30,8,6,8,3625
30,11,7,0,2504
30,8,12,2,3187
30,7,13,1,3455
30,13,9,0,2953
30,5,2,2,2822
30,12,10,10,3059
30,6,10,1,3605
30,3,13,6,4954
30,13,12,0,4039
30,9,6,0,2405
30,8,11,1,5406
30,7,4,1,4873
30,5,10,0,3321
30,7,5,10,5326
30,3,10,1,3421
30,5,3,7,4858
30,8,2,0,5454
30,12,13,2,5822
30,11,3,7,2988
30,7,6,9,3605
30,3,4,2,5705
30,13,1,1,3322
30,6,9,0,4522
30,5,11,1,14089
30,8,10,10,2941
30,9,8,10,5023
30,13,11,7,4002
30,6,8,10,4202
30,10,5,0,3120
30,9,13,0,4424
30,8,7,0,2871
30,12,9,2,5207
30,4,3,7,5537
30,1,13,7,3491
30,13,10,0,2521
30,5,1,0,2936
30,12,2,9,2821
30,13,6,1,3688
30,4,5,0,3321
30,12,5,0,3437
30,8,13,0,2442
30,13,7,0,3223
30,6,2,0,3070
30,2,7,1,3706
30,5,8,0,2820
30,1,7,1,8804
30,13,3,0,2703
30,11,9,10,4239
30,9,1,2,3288
30,11,12,8,3922
30,10,1,0,4687
30,3,1,6,5620
30,10,8,10,3391
30,12,6,1,3238
30,2,3,7,7455
30,6,13,0,4503
30,6,4,0,3790
30,8,4,0,3403
30,7,10,0,7610
30,1,3,6,6187
30,5,9,10,3439
30,1,10,1,5687
30,3,6,5,6393
30,8,3,0,2404
30,6,11,1,3487
30,3,7,0,6371
30,13,5,0,2972
30,12,1,7,6121
30,1,8,0,8436
30,2,4,0,4336
30,1,4,0,7607
30,2,8,1,3053
30,3,5,0,3907
30,9,2,0,2603
30,12,3,2,4587
30,10,13,1,2705
30,11,5,1,4142
30,2,6,1,4204
30,7,12,4,5038
30,1,11,1,3175
30,4,2,3,6972
30,11,4,1,2639
30,6,7,10,5688
30,1,5,1,5369
30,6,5,1,2604
30,9,5,10,3525
30,2,10,1,4405
30,10,3,1,2805
30,2,11,7,5803
30,7,2,3,3937
30,3,8,1,5937
30,12,4,3,9522
30,1,2,3,7037
30,10,4,1,3506
30,12,7,6,6840
30,7,11,2,2787
30,8,1,0,2586
30,7,1,6,3239
30,3,9,0,4236
30,4,1,1,2724
30,7,8,0,4820
30,9,12,0,4424
30,9,11,10,2888
30,11,10,1,3709
30,11,6,2,4671
30,10,2,0,5055
30,3,11,2,3238
30,12,8,0,6254
30,5,4,2,4071
30,11,2,7,6003
30,11,13,7,3940
30,1,12,3,6571
30,3,2,7,4492
30,4,6,9,8220
30,6,3,2,3158
30,10,11,1,4071
30,11,1,0,3757
30,8,9,10,3054
30,9,3,0,3854
30,13,8,0,3737
30,9,7,0,3688
30,5,6,0,3072
30,7,9,0,2737
30,5,7,10,3454
30,6,12,0,6140
30,4,13,5,4672
30,4,11,6,5838
30,2,13,0,3788
30,6,1,1,2809
30,1,6,1,2620
30,4,8,9,6273
30,4,12,1,5786
30,2,9,0,2887
30,7,3,0,6420
30,5,12,0,3219
30,2,5,1,4788
30,9,4,0,4426
30,10,6,0,6240
